"N2Oraw","CO2raw","CH4raw","SampleName","Site","LUtype","Chamber","TimePt","TimePtSq","SampleDate","Pressure","N2Oc","CO2c","CH4c","N2Oppm","CO2ppm","CH4ppm","ngN_cm3_N2O","ngC_cm3_CO2","ngC_cm3_CH4","GCrun","easycallname","pitID","sampledepth","sampleorder","Month"
13.3956,464.2932,6.9668,"F1-K4-015cm-A","F1","F",NA,NA,NA,2013-12-17,"Y",15.5943,769.075875,4.0651625,0.50706125397284,6637.11460344782,0.608451069184409,0.570749084151038,3.20174933922246,0.000293517277477533,"20140113_X","F1_2013.12.17_NA","K4",15,"A","Dec"
14.2896,553.547,6.5112,"F1-K4-015cm-B","F1","F",NA,NA,NA,2013-12-17,"Y",17.1588,925.270025,3.2678625,0.558278658624675,7996.03580274267,0.529508731627083,0.628399489439535,3.85729400160293,0.000255435431342234,"20140113_X","F1_2013.12.17_NA","K4",15,"B","Dec"
12.8704,497.6706,6.0436,"F1-K4-015cm-C","F1","F",NA,NA,NA,2013-12-17,"Y",14.6752,827.486325,2.4495625,0.476972460993932,7145.29752044792,0.448487140227158,0.536881083191845,3.44689718070526,0.000216350551507147,"20140113_X","F1_2013.12.17_NA","K4",15,"C","Dec"
13.4142,495.4292,5.3284,"F1-K4-040cm-A","F1","F",NA,NA,NA,2013-12-17,"Y",15.62685,823.563875,1.1979625,0.508126850982375,7111.17139947493,0.324563611208283,0.571948522113416,3.43043471293067,0.000156569742999759,"20140113_X","F1_2013.12.17_NA","K4",40,"A","Dec"
13.7774,475.5118,6.2964,"F1-K4-040cm-B","F1","F",NA,NA,NA,2013-12-17,"Y",16.26245,788.708425,2.8919625,0.528934637749205,6807.92182248397,0.492290087844569,0.595369805335768,3.2841468769114,0.000237481128116022,"20140113_X","F1_2013.12.17_NA","K4",40,"B","Dec"
13.5324,491.5654,5.6566,"F1-K4-040cm-C","F1","F",NA,NA,NA,2013-12-17,"Y",15.8337,816.802225,1.7723125,0.514898548107483,7052.34365511183,0.381431203803354,0.579570756906593,3.40205616247674,0.000184002714688972,"20140113_X","F1_2013.12.17_NA","K4",40,"C","Dec"
15.9056,612.1442,6.5794,"F1-K4-075cm-A","F1","F",NA,NA,NA,2013-12-17,"Y",19.9868,1027.815125,3.3872125,0.650859560098238,8888.19924339528,0.541325824299185,0.732608723160129,4.2876743516882,0.000261136006202698,"20140113_X","F1_2013.12.17_NA","K4",75,"A","Dec"
15.93,633.8016,5.6464,"F1-K4-075cm-B","F1","F",NA,NA,NA,2013-12-17,"Y",20.0295,1065.715575,1.7544625,0.652257440046229,9217.94094606349,0.379663838037145,0.734182179411851,4.44674201010766,0.000183150136044152,"20140113_X","F1_2013.12.17_NA","K4",75,"B","Dec"
15.9488,626.7764,5.6548,"F1-K4-075cm-C","F1","F",NA,NA,NA,2013-12-17,"Y",20.0624,1053.421475,1.7691625,0.653334495088125,9110.97974990953,0.381119315726964,0.735394514556621,4.39514384440317,0.000183852259634003,"20140113_X","F1_2013.12.17_NA","K4",75,"C","Dec"
14.9024,694.0274,5.9352,"F1-K4-150cm-B","F1","F",NA,NA,NA,2013-12-17,"Y",18.2312,1171.110725,2.2598625,0.593386069777521,10134.9004073356,0.429704547182351,0.667916456286058,4.88908398017048,0.000207289813752392,"20140113_X","F1_2013.12.17_NA","K4",150,"B","Dec"
15.9008,749.1564,5.8052,"F1-K4-150cm-C","F1","F",NA,NA,NA,2013-12-17,"Y",19.9784,1267.586475,2.0323625,0.650584567321583,10974.2592558768,0.407179297220867,0.732299190782742,5.29399135321648,0.000196423615338018,"20140113_X","F1_2013.12.17_NA","K4",150,"C","Dec"
14.5948,708.1434,6.8056,"F1-K4-150cm-A","F1","F",NA,NA,NA,2013-12-17,"Y",17.6929,1195.813725,3.7830625,0.575763616006934,10349.8215832323,0.580519759232168,0.648080589768449,4.9927621255734,0.000280043191443709,"20140113_X","F1_2013.12.17_NA","K4",150,"A","Dec"
14.9388,890.752,5.7392,"F1-K4-250cm-A","F1","F",NA,NA,NA,2013-12-17,"Y",18.2949,1515.378775,1.9168625,0.595471431667148,13130.1031814786,0.395743401086574,0.670263743481249,6.33397216968099,0.000190906929989182,"20140113_X","F1_2013.12.17_NA","K4",250,"A","Dec"
15.0436,850.0668,6.5758,"F1-K4-250cm-B","F1","F",NA,NA,NA,2013-12-17,"Y",18.4783,1444.179675,3.3809125,0.601475440624097,12510.6563817059,0.540702048146406,0.677021867054218,6.03515054306249,0.000260835096092762,"20140113_X","F1_2013.12.17_NA","K4",250,"B","Dec"
14.5236,809.4458,6.3642,"F1-K4-250cm-C","F1","F",NA,NA,NA,2013-12-17,"Y",17.5683,1373.092925,3.0106125,0.571684556486565,11892.1870500186,0.504037872055251,0.643489192837196,5.73680044782221,0.000243148268519827,"20140113_X","F1_2013.12.17_NA","K4",250,"C","Dec"
14.0724,943.2668,6.0494,"F1-K4-350cm-A","F1","F",NA,NA,NA,2013-12-17,"Y",16.7787,1607.279675,2.4597125,0.545835235481075,13929.6598949936,0.449492112917748,0.614393149362732,6.71967896127953,0.000216835351128711,"20140113_X","F1_2013.12.17_NA","K4",350,"A","Dec"
15.2222,1013.2328,7.4296,"F1-K4-350cm-B","F1","F",NA,NA,NA,2013-12-17,"Y",18.79085,1729.720175,4.8750625,0.611707463522103,14994.917403692,0.688640959047295,0.688539050929527,7.23356002682645,0.000332200943832705,"20140113_X","F1_2013.12.17_NA","K4",350,"B","Dec"
15.1208,996.1504,6.4972,"F1-K4-350cm-C","F1","F",NA,NA,NA,2013-12-17,"Y",18.6134,1699.825975,3.2433625,0.605898241115285,14734.8317211235,0.527082935477385,0.682000179457207,7.10809448764887,0.000254265225359148,"20140113_X","F1_2013.12.17_NA","K4",350,"C","Dec"
14.1908,1033.4948,6.2996,"F1-K4-450cm-A","F1","F",NA,NA,NA,2013-12-17,"Y",16.9859,1765.178675,2.8975625,0.552618390638544,15303.4136395958,0.492844555535928,0.622028281338301,7.382378855259,0.000237748603769299,"20140113_X","F1_2013.12.17_NA","K4",450,"A","Dec"
15.4404,1073.6122,6.353,"F1-K4-450cm-B","F1","F",NA,NA,NA,2013-12-17,"Y",19.1727,1835.384125,2.9910125,0.624208176827507,15914.2154801964,0.502097235135492,0.702609876918285,7.67703014672874,0.000242212103733357,"20140113_X","F1_2013.12.17_NA","K4",450,"B","Dec"
14.0782,1000.0212,6.4306,"F1-K4-450cm-C","F1","F",NA,NA,NA,2013-12-17,"LP",16.78885,1706.599875,3.1268125,0.546167518419532,14793.7660430037,0.515543076650963,0.614767167652076,7.13652445118143,0.000248698388325322,"20140113_X","F1_2013.12.17_NA","K4",450,"C","Dec"
15.5564,814.8998,6.4252,"F1-M8-075cm-A","F1","F",NA,NA,NA,2013-12-18,"Y",19.3757,1382.637425,3.1173625,0.630853835596648,11975.2261611931,0.514607412421794,0.710090242705159,5.77685858079384,0.000248247023160418,"20140113_X","F1_2013.12.18_NA","M8",75,"A","Dec"
15.5786,774.614,6.6796,"F1-M8-075cm-B","F1","F",NA,NA,NA,2013-12-18,"Y",19.41455,1312.137275,3.5625625,0.632125677188674,11361.8603700386,0.558687593884883,0.711521829950579,5.48097043754698,0.000269511337595931,"20140113_X","F1_2013.12.18_NA","M8",75,"B","Dec"
15.8172,794.2526,7.6788,"F1-M8-075cm-C","F1","F",NA,NA,NA,2013-12-18,"Y",19.8321,1346.504825,5.3111625,0.645795109794857,11660.8651167773,0.731820130511925,0.726908168543236,5.62521056409201,0.000353030610331644,"20140113_X","F1_2013.12.18_NA","M8",75,"C","Dec"
15.1936,781.7524,9.523,"F1-M8-040cm-A","F1","F",NA,NA,NA,2013-12-18,"Y",18.7408,1324.629475,8.5385125,0.610068964894539,11470.5450768975,1.05136679188862,0.68669475384759,5.53340002618003,0.000507180172760789,"20140113_X","F1_2013.12.18_NA","M8",40,"A","Dec"
15.2792,810.8812,8.7732,"F1-M8-040cm-A","F1","F",NA,NA,NA,2013-12-18,"Y",18.8906,1375.604875,7.2263625,0.614973002744871,11914.0415311663,0.921448080956916,0.692214747911008,5.74734306682982,0.000444507283752345,"20140113_X","F1_2013.12.18_NA","M8",40,"A","Dec"
15.5444,891.976,8.5548,"F1-M8-040cm-A","F1","F",NA,NA,NA,2013-12-18,"Y",19.3547,1517.520775,6.8441625,0.630166353655013,13148.7390216102,0.883605661021622,0.70931641176169,6.34296211371422,0.000426252070416196,"20140113_X","F1_2013.12.18_NA","M8",40,"A","Dec"
16.2816,1063.5368,7.2088,"F1-M8-015cm-B","F1","F",NA,NA,NA,2013-12-18,"Y",20.6448,1817.752175,4.4886625,0.672400660936146,15760.8138922373,0.650382688343481,0.756855426055515,7.60302909925123,0.000313745123756599,"20140113_X","F1_2013.12.18_NA","M8",15,"B","Dec"
17.0562,1135.2952,7.0176,"F1-M8-015cm-A","F1","F",NA,NA,NA,2013-12-18,"Y",22.00035,1943.329375,4.1540625,0.716777620268709,16853.3613354552,0.617253243784743,0.806806213456488,8.13007485081545,0.000297763453473304,"20140113_X","F1_2013.12.18_NA","M8",15,"A","Dec"
17.163,1102.9458,7.0672,"F1-M8-015cm-C","F1","F",NA,NA,NA,2013-12-18,"Y",22.18725,1886.717925,4.2408625,0.722896209549263,16360.8300881081,0.625847493000818,0.813693308853369,7.89247738716448,0.000301909326099096,"20140113_X","F1_2013.12.18_NA","M8",15,"C","Dec"
12.3752,818.6494,6.4484,"F1-M8-350cm-A","F1","F",NA,NA,NA,2013-12-18,"Y",13.8086,1389.199225,3.1579625,0.448602372869113,12032.3151694917,0.518627303184151,0.504947659591326,5.8043983635937,0.000250186221646675,"20140113_X","F1_2013.12.18_NA","M8",350,"A","Dec"
12.3748,828.5034,6.0994,"F1-M8-350cm-B","F1","F",NA,NA,NA,2013-12-18,"Y",13.8079,1406.443725,2.5472125,0.448579456804392,12182.3458628386,0.458155670595242,0.504921865226544,5.87677328884167,0.000221014658211163,"20140113_X","F1_2013.12.18_NA","M8",350,"B","Dec"
12.371,832.1632,5.9936,"F1-M8-350cm-C","F1","F",NA,NA,NA,2013-12-18,"Y",13.80125,1412.848375,2.3620625,0.448361754189541,12238.0676338465,0.439823582549664,0.504676818761112,5.90365351529006,0.000212171244424695,"20140113_X","F1_2013.12.18_NA","M8",350,"C","Dec"
12.92,672.0988,7.0434,"F1-M8-150cm-A","F1","F",NA,NA,NA,2013-12-18,"Y",14.762,1132.735675,4.1992125,0.479814053019359,9801.02958714807,0.621723639546331,0.540079584424853,4.72802443219072,0.000299919975927849,"20140113_X","F1_2013.12.18_NA","M8",150,"A","Dec"
12.9344,726.8868,5.9228,"F1-M8-150cm-B","F1","F",NA,NA,NA,2013-12-18,"Y",14.7872,1228.614675,2.2381625,0.480639031349321,10635.1965880709,0.427555984878333,0.541008181557017,5.1304272538353,0.000206253345595944,"20140113_X","F1_2013.12.18_NA","M8",150,"B","Dec"
12.8328,714.1596,6.8324,"F1-M8-150cm-C","F1","F",NA,NA,NA,2013-12-18,"Y",14.6094,1206.342075,3.8299625,0.474818350910142,10441.4203915654,0.585163426147305,0.534456412902306,5.03694946323088,0.000282283300039903,"20140113_X","F1_2013.12.18_NA","M8",150,"C","Dec"
12.4044,712.1778,6.1466,"F1-M8-250cm-A","F1","F",NA,NA,NA,2013-12-18,"Y",13.8597,1202.873925,2.6298125,0.450275245593759,10411.2467739405,0.466334069042796,0.506830648220436,5.0223936862006,0.000224959924096997,"20140113_X","F1_2013.12.18_NA","M8",250,"A","Dec"
12.2008,715.7704,6.7202,"F1-M8-250cm-B","F1","F",NA,NA,NA,2013-12-18,"Y",13.5034,1209.160975,3.6336125,0.438610968650679,10465.9454007843,0.565722402719009,0.493701316546232,5.04878034709423,0.000272904934946882,"20140113_X","F1_2013.12.18_NA","M8",250,"B","Dec"
12.5444,778.4028,6.724,"F1-M8-250cm-C","F1","F",NA,NA,NA,2013-12-18,"Y",14.1047,1318.767675,3.6402625,0.458295868246172,11419.5462124328,0.566380833102498,0.51585867589425,5.50879813358711,0.000273222562285148,"20140113_X","F1_2013.12.18_NA","M8",250,"C","Dec"
12.76,960.195,6.0578,"F1-M8-450cm-A","F1","F",NA,NA,NA,2013-12-18,"Y",14.482,1636.904025,2.4744125,0.470647627130887,14187.3978271142,0.450947590607567,0.529761838511923,6.84401194378234,0.000217537474718563,"20140113_X","F1_2013.12.18_NA","M8",450,"A","Dec"
12.5892,964.8288,6.7382,"F1-M8-450cm-B","F1","F",NA,NA,NA,2013-12-18,"Y",14.1831,1645.013175,3.6651125,0.460862467494944,14257.9490983575,0.568841283482906,0.51874764474987,6.87804593288463,0.000274409485496565,"20140113_X","F1_2013.12.18_NA","M8",450,"B","Dec"
12.848,957.3636,6.3226,"F1-M8-450cm-C","F1","F",NA,NA,NA,2013-12-18,"Y",14.636,1631.949075,2.9378125,0.475689161369546,14144.2887439863,0.496829792067576,0.535436598764035,6.82321608795251,0.000239671085027227,"20140113_X","F1_2013.12.18_NA","M8",450,"C","Dec"
14.7192,360.8564,7.5252,"S4-MU-040cm-A","S4","S",NA,NA,NA,2013-12-18,"Y",17.9106,588.061475,5.0423625,0.582890512135221,5062.25212916413,0.705205681326664,0.656102637215753,2.44203443482941,0.000340191778974353,"20140113_X","S4_2013.12.18_NA","MU",40,"A","Dec"
15.1916,369.4596,7.4012,"S4-MU-040cm-B","S4","S",NA,NA,NA,2013-12-18,"Y",18.7373,603.117075,4.8253625,0.609954384570933,5193.23894274264,0.683720058286478,0.686565782023679,2.50522257740028,0.000329827097409873,"20140113_X","S4_2013.12.18_NA","MU",40,"B","Dec"
15.2638,368.1096,6.4912,"S4-MU-040cm-C","S4","S",NA,NA,NA,2013-12-18,"Y",18.86365,600.754575,3.2328625,0.614090734253106,5172.68470730338,0.526043308556086,0.691221664866889,2.49530719795186,0.000253763708509254,"20140113_X","S4_2013.12.18_NA","MU",40,"C","Dec"
20.5258,404.7852,8.6724,"S4-MU-015cm-A","S4","S",NA,NA,NA,2013-12-18,"Y",28.07215,664.936875,7.0499625,0.915551565660214,5731.08390528552,0.903982348679088,1.03054653357838,2.76467941313598,0.000436081800674122,"20140113_X","S4_2013.12.18_NA","MU",15,"A","Dec"
19.1664,363.1924,8.2328,"S4-MU-015cm-B","S4","S",NA,NA,NA,2013-12-18,"Y",25.6932,592.149475,6.2806625,0.837671319705288,5097.81856915383,0.82781234957856,0.942884384865646,2.45919171363794,0.000399337332805208,"20140113_X","S4_2013.12.18_NA","MU",15,"B","Dec"
20.1324,391.1588,8.2796,"S4-MU-015cm-C","S4","S",NA,NA,NA,2013-12-18,"Y",27.3837,641.090675,6.3625625,0.893013616006934,5523.61706544149,0.835921439564695,1.00517777581496,2.66459724534636,0.000403249164234382,"20140113_X","S4_2013.12.18_NA","MU",15,"C","Dec"
14.3544,506.334,6.1856,"S4-MU-075cm-A","S4","S",NA,NA,NA,2013-12-18,"Y",17.2722,842.647275,2.6980625,0.561991061109506,7277.20090067342,0.473091644031242,0.632578176534272,3.51052747575227,0.00022821978362131,"20140113_X","S4_2013.12.18_NA","MU",75,"A","Dec"
14.2996,523.2144,5.5252,"S4-MU-075cm-B","S4","S",NA,NA,NA,2013-12-18,"Y",17.1763,872.187975,1.5423625,0.558851560242704,7534.21106060585,0.3586633742269,0.629044348559093,3.63450938037535,0.000173019495676289,"20140113_X","S4_2013.12.18_NA","MU",75,"B","Dec"
14.3024,488.3272,7.2104,"S4-MU-075cm-C","S4","S",NA,NA,NA,2013-12-18,"Y",17.1812,811.135375,4.4914625,0.559011972695753,7003.04089570487,0.650659922189161,0.62922490911257,3.37827247230645,0.000313878861583237,"20140113_X","S4_2013.12.18_NA","MU",75,"C","Dec"
17.5532,561.1634,5.829,"S4-MU-250cm-A","S4","S",NA,NA,NA,2013-12-18,"Y",22.8701,938.598725,2.0740125,0.745250830684773,8111.99823148306,0.411303150675354,0.838855711698528,3.91323436903327,0.000198412965509265,"20140113_X","S4_2013.12.18_NA","MU",250,"A","Dec"
18.5612,594.0284,5.8464,"S4-MU-250cm-B","S4","S",NA,NA,NA,2013-12-18,"Y",24.6341,996.112475,2.1044625,0.802999313782144,8612.379674232,0.414318068747122,0.903857510949987,4.15461877316099,0.000199867364373958,"20140113_X","S4_2013.12.18_NA","MU",250,"B","Dec"
18.4032,600.0556,5.8324,"S4-MU-250cm-C","S4","S",NA,NA,NA,2013-12-18,"Y",24.3576,1006.660075,2.0799625,0.793947468217278,8704.14596152049,0.411892272597423,0.893668736860968,4.19888690279916,0.000198697158390871,"20140113_X","S4_2013.12.18_NA","MU",250,"C","Dec"
16.7032,646.1632,6.7728,"S4-MU-150cm-A","S4","S",NA,NA,NA,2013-12-18,"Y",21.3826,1087.348375,3.7256625,0.696554193152268,9406.15075110488,0.574836465395733,0.784042686536086,4.53753456906293,0.000277301565997621,"20140113_X","S4_2013.12.18_NA","MU",150,"A","Dec"
17.416,670.0568,5.7076,"S4-MU-150cm-B","S4","S",NA,NA,NA,2013-12-18,"Y",22.63,1129.162175,1.8615625,0.737390620485409,9769.93940287625,0.390268032634398,0.83000824457819,4.71302650268429,0.000188265607913072,"20140113_X","S4_2013.12.18_NA","MU",150,"B","Dec"
17.526,671.6132,5.6036,"S4-MU-150cm-C","S4","S",NA,NA,NA,2013-12-18,"Y",22.8225,1131.885875,1.6795625,0.743692538283733,9793.63615253378,0.37224783266521,0.837101694893329,4.7244578334795,0.000179572649181573,"20140113_X","S4_2013.12.18_NA","MU",150,"C","Dec"
46.3708,734.4458,5.1764,"F1-C2-150cm-A","F1","F",NA,NA,NA,2014-02-26,"Y",54.497425,1250.0679875,1.9845875,0.524724018997455,13371.366582119,0.43392378699078,0.590630325090646,6.45035782515511,0.000209325178376296,"20140310_H","F1_2014.02.26_NA","C2",150,"A","Feb"
50.2528,838.9432,5.2248,"F1-C2-150cm-C","F1","F",NA,NA,NA,2014-02-26,"Y",61.290925,1432.9384375,2.0692875,0.592579560105346,15325.1282551955,0.442102193121351,0.667008647509216,7.39285400301549,0.000213270447968424,"20140310_H","F1_2014.02.26_NA","C2",150,"C","Feb"
48.6944,792.9898,5.5646,"F1-C2-150cm-B","F1","F",NA,NA,NA,2014-02-26,"Y",58.563725,1352.5199875,2.6639375,0.565339458286042,14465.9490634879,0.499520011368621,0.636347138581576,6.97838528073447,0.000240968848947864,"20140310_H","F1_2014.02.26_NA","C2",150,"B","Feb"
48.782,778.5294,4.8592,"F1-C2-150cm-A","F1","F",NA,NA,NA,2014-02-26,"Y",58.717025,1327.2142875,1.4294875,0.566870665241491,14195.5865922938,0.380324811275553,0.638070667959182,6.84796221058792,0.000183468990057644,"20140310_H","F1_2014.02.26_NA","C2",150,"A","Feb"
52.5812,891.0872,5.0748,"F1-C2-250cm-C","F1","F",NA,NA,NA,2014-02-26,"Y",65.365625,1524.1904375,1.8067875,0.633278901144917,16300.0515420993,0.416755893129913,0.712819900966042,7.86315776845225,0.000201043372786211,"20140310_H","F1_2014.02.26_NA","C2",250,"C","Feb"
50.633,817.7854,5.304,"F1-C2-250cm-B","F1","F",NA,NA,NA,2014-02-26,"Y",61.956275,1395.9122875,2.2078875,0.599225277964496,14929.5461763437,0.45548503951683,0.674489079807912,7.20202489500004,0.000219726343664632,"20140310_H","F1_2014.02.26_NA","C2",250,"B","Feb"
53.9492,756.6524,5.5716,"F1-C2-350cm-A","F1","F",NA,NA,NA,2014-02-26,"Y",67.759625,1288.9295375,2.6761875,0.657190900175209,13786.5578114639,0.500702838701555,0.739735291246465,6.65064640289269,0.0002415394457897,"20140310_H","F1_2014.02.26_NA","C2",350,"A","Feb"
55.9976,834.4218,5.3786,"F1-C2-350cm-B","F1","F",NA,NA,NA,2014-02-26,"Y",71.344325,1425.0259875,2.3384375,0.69299597240741,15240.5927736558,0.468090599379238,0.780037546692678,7.35207401979507,0.000225807275721919,"20140310_H","F1_2014.02.26_NA","C2",350,"B","Feb"
51.0614,526.0444,7.8138,"F1-C2-450cm-A","F1","F",NA,NA,NA,2014-02-26,"Y",62.705975,885.3655375,6.6000375,0.606713509239771,9474.93788690285,0.879579330973565,0.68291784676415,4.57071753782977,0.000424309765613419,"20140310_H","F1_2014.02.26_NA","C2",450,"A","Feb"
54.2088,705.985,6.9688,"F1-C2-450cm-B","F1","F",NA,NA,NA,2014-02-26,"Y",68.213925,1200.2615875,5.1212875,0.661728586540899,12839.2421443331,0.736795174355133,0.744842919402019,6.19366057509101,0.000355430575420286,"20140310_H","F1_2014.02.26_NA","C2",450,"B","Feb"
43.6574,468.448,5.1918,"S4-MU-450cm-B","S4","S",NA,NA,NA,2014-02-26,"Y",49.748975,784.5718375,2.0115375,0.477295058347751,8398.0724450145,0.436526007123234,0.537244199369227,4.05123679612216,0.000210580491428337,"20140310_H","S4_2014.02.26_NA","MU",450,"B","Feb"
41.8868,582.5752,6.4286,"F1-C2-015cm-A","F1","F",NA,NA,NA,2014-02-26,"Y",46.650425,984.2944375,4.1759375,0.446345799953719,10531.8800729128,0.645514699319302,0.502407656949258,5.08058728512865,0.00031139680199741,"20140310_H","F1_2014.02.26_NA","C2",15,"A","Feb"
